Datum,Dag,Plaats,Container,Klantnaam,Aantal Containers
2024-01-06,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-01-06,Saturday,Ede,6m3,Bedrijf_1,1
2024-01-06,Saturday,Renkum,3m3,Bedrijf_2,1
2024-01-06,Saturday,Zweekhorst,10m3,Bedrijf_1,1
2024-01-06,Saturday,Meerveld,3m3,Bedrijf_1,1
2024-01-06,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-01-06,Saturday,Spankeren,3m3,Bedrijf_1,1
2024-01-06,Saturday,Ede,6m3,webshop,1
2024-01-06,Saturday,Utrecht,6m3,Bedrijf_2,1
2024-01-06,Saturday,Utrecht,6m3,Bedrijf_1,1
2024-01-06,Saturday,Haulerwijk / Haulerwyk,10m3,Bedrijf_2,1
2024-01-06,Saturday,Vroomshoop,6m3,Bedrijf_1,1
2024-01-06,Saturday,Renkum,3m3,Bedrijf_2,1
2024-01-06,Saturday,Delwijnen,3m3,Bedrijf_2,1
2024-01-06,Saturday,Lienden,6m3,Bedrijf_2,1
2024-01-06,Saturday,Renkum,6m3,Bedrijf_2,1
2024-01-06,Saturday,Ede,10m3,Bedrijf_2,1
2024-01-06,Saturday,Aan de Maas / Geulle aan de Maas,3m3,Bedrijf_1,1
2024-01-06,Saturday,Warm,10m3,Bedrijf_1,1
2024-01-06,Saturday,Ede,10m3,Bedrijf_2,1
2024-01-06,Saturday,Oling,3m3,Bedrijf_1,1
2024-01-06,Saturday,Leimuiden,10m3,Bedrijf_1,1
2024-01-06,Saturday,Steenenkruis,6m3,Bedrijf_2,1
2024-01-06,Saturday,Heilig Landstichting,6m3,Bedrijf_1,1
2024-01-06,Saturday,Paarlo,6m3,Bedrijf_1,1
2024-01-06,Saturday,Monster,3m3,Bedrijf_1,1
2024-01-06,Saturday,Oranjeoord,3m3,Bedrijf_2,1
2024-01-06,Saturday,Noordeinde,3m3,webshop,1
2024-01-06,Saturday,(De) Val (?),10m3,Bedrijf_2,1
2024-01-06,Saturday,Renkum,6m3,Bedrijf_1,1
2024-01-06,Saturday,Exel,10m3,Bedrijf_2,1
2024-01-06,Saturday,Utrecht,3m3,Bedrijf_1,1
2024-01-06,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-01-06,Saturday,Ede,3m3,webshop,1
2024-01-06,Saturday,Kaag,3m3,Bedrijf_2,1
2024-01-06,Saturday,Nederhemert,10m3,webshop,1
2024-01-06,Saturday,Utrecht,10m3,webshop,1
2024-01-06,Saturday,Utrecht,10m3,Bedrijf_1,1
2024-01-06,Saturday,Quirijnstok,3m3,Bedrijf_2,1
2024-01-06,Saturday,Utrecht,6m3,Bedrijf_1,1
2024-01-06,Saturday,Renkum,3m3,webshop,1
2024-01-06,Saturday,Ingen,3m3,Bedrijf_2,1
2024-01-06,Saturday,Nieuwe Statenzijl,6m3,Bedrijf_2,1
2024-01-06,Saturday,Hemmen,3m3,webshop,1
2024-01-06,Saturday,Malland,10m3,Bedrijf_2,1
2024-01-06,Saturday,Ede,10m3,webshop,1
2024-01-06,Saturday,Brummen,10m3,Bedrijf_2,1
2024-01-06,Saturday,Renkum,3m3,Bedrijf_1,1
2024-01-06,Saturday,Harich Westerend / Westerein Harich,10m3,Bedrijf_2,1
2024-01-06,Saturday,Kapel-Avezaath,3m3,Bedrijf_2,1
2024-01-06,Saturday,Renkum,10m3,webshop,1
2024-01-06,Saturday,Everdingen,6m3,Bedrijf_1,1
2024-01-06,Saturday,Middelkoop,3m3,Bedrijf_1,1
2024-01-06,Saturday,Renkum,6m3,webshop,1
2024-01-06,Saturday,Veerste(r) Veldhuis,10m3,webshop,1
2024-01-06,Saturday,Arnhem,3m3,Bedrijf_1,1
2024-01-06,Saturday,Papenhoven,6m3,Bedrijf_1,1
2024-01-06,Saturday,Veldwijk,10m3,Bedrijf_1,1
2024-01-06,Saturday,(De) Wippert (?),10m3,Bedrijf_2,1
2024-01-06,Saturday,Veenendaal,3m3,Bedrijf_2,1
2024-01-06,Saturday,Utrecht,3m3,webshop,1
2024-01-06,Saturday,Erlecom,6m3,Bedrijf_1,1
2024-01-06,Saturday,Berg en Dal,6m3,Bedrijf_2,1
2024-01-06,Saturday,Utrecht,3m3,Bedrijf_1,1
2024-01-06,Saturday,Opijnen,3m3,Bedrijf_1,1
2024-01-06,Saturday,Ede,10m3,webshop,1
2024-01-06,Saturday,Ede,3m3,Bedrijf_1,1
2024-01-06,Saturday,Ede,10m3,Bedrijf_1,1
2024-01-06,Saturday,Utrecht,10m3,Bedrijf_2,1
2024-01-08,Monday,Steenenkamer,10m3,Bedrijf_2,1
2024-01-08,Monday,Zelhem,10m3,Bedrijf_2,1
2024-01-08,Monday,Apeldoorn,3m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,10m3,Bedrijf_1,1
2024-01-08,Monday,Renkum,10m3,Bedrijf_2,1
2024-01-08,Monday,Brakel,3m3,Bedrijf_2,1
2024-01-08,Monday,Ede,6m3,webshop,1
2024-01-08,Monday,Utrecht,3m3,Bedrijf_2,1
2024-01-08,Monday,Gerven,3m3,Bedrijf_1,1
2024-01-08,Monday,Dreumel,3m3,Bedrijf_2,1
2024-01-08,Monday,Eekt,6m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,3m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,6m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,6m3,Bedrijf_1,1
2024-01-08,Monday,Ede,6m3,Bedrijf_2,1
2024-01-08,Monday,Klarenbeek,6m3,Bedrijf_1,1
2024-01-08,Monday,Aalsum / Ealsum,6m3,Bedrijf_2,1
2024-01-08,Monday,Renkum,3m3,Bedrijf_1,1
2024-01-08,Monday,Hattelaar,10m3,Bedrijf_2,1
2024-01-08,Monday,Beek,6m3,Bedrijf_2,1
2024-01-08,Monday,Hemelum / Himmelum,10m3,webshop,1
2024-01-08,Monday,Veenendaal,3m3,webshop,1
2024-01-08,Monday,Simpelveld,10m3,webshop,1
2024-01-08,Monday,Ede,3m3,Bedrijf_2,1
2024-01-08,Monday,Molenschot,6m3,webshop,1
2024-01-08,Monday,Terhagen,10m3,Bedrijf_1,1
2024-01-08,Monday,Vemde,10m3,webshop,1
2024-01-08,Monday,Jonas,3m3,Bedrijf_2,1
2024-01-08,Monday,Ede,10m3,webshop,1
2024-01-08,Monday,Markluiden,10m3,Bedrijf_2,1
2024-01-08,Monday,Oudleusen,6m3,Bedrijf_1,1
2024-01-08,Monday,Rhenoy,6m3,Bedrijf_2,1
2024-01-08,Monday,Bergakker,10m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,6m3,webshop,1
2024-01-08,Monday,Spijk,10m3,Bedrijf_1,1
2024-01-08,Monday,Overbrug,3m3,Bedrijf_1,1
2024-01-08,Monday,Ede,10m3,Bedrijf_2,1
2024-01-08,Monday,Hellum,10m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,6m3,Bedrijf_1,1
2024-01-08,Monday,Renkum,10m3,webshop,1
2024-01-08,Monday,Pieriksmars,10m3,webshop,1
2024-01-08,Monday,Utrecht,3m3,Bedrijf_2,1
2024-01-08,Monday,Zijderveld,6m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,6m3,Bedrijf_1,1
2024-01-08,Monday,Lengel,10m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,6m3,Bedrijf_1,1
2024-01-08,Monday,Stokkelaarsbrug,10m3,webshop,1
2024-01-08,Monday,Doesburg,6m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,6m3,Bedrijf_2,1
2024-01-08,Monday,Nijehaske,10m3,Bedrijf_1,1
2024-01-08,Monday,Utrecht,3m3,Bedrijf_1,1
2024-01-08,Monday,Utrecht,10m3,webshop,1
2024-01-08,Monday,Nijkerkerveen,3m3,Bedrijf_1,1
2024-01-08,Monday,Veenendaal,6m3,Bedrijf_2,1
2024-01-08,Monday,Stokkum,3m3,webshop,1
2024-01-08,Monday,Kerkeinde,10m3,webshop,1
2024-01-08,Monday,Veenendaal,6m3,Bedrijf_1,1
2024-01-08,Monday,Ede,6m3,Bedrijf_2,1
2024-01-08,Monday,Dieden,6m3,Bedrijf_2,1
2024-01-08,Monday,Utrecht,3m3,Bedrijf_1,1
2024-01-08,Monday,Veenendaal,3m3,Bedrijf_1,1
2024-01-08,Monday,Ede,3m3,webshop,1
2024-01-08,Monday,Holthuizen,6m3,Bedrijf_2,1
2024-01-08,Monday,Renkum,3m3,Bedrijf_1,1
2024-01-08,Monday,Ede,6m3,Bedrijf_2,1
2024-01-08,Monday,Ede,10m3,webshop,1
2024-01-08,Monday,Halle,10m3,webshop,1
2024-01-08,Monday,t Loo Oldebroek,10m3,Bedrijf_2,1
2024-01-08,Monday,Breedeveen,6m3,Bedrijf_1,1
2024-01-08,Monday,Spankeren,6m3,Bedrijf_2,1
2024-01-08,Monday,Posterenk,6m3,webshop,1
2024-01-08,Monday,Oudenbosch,6m3,Bedrijf_2,1
2024-01-08,Monday,Kievitswaard,3m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,3m3,Bedrijf_2,1
2024-01-08,Monday,Renkum,3m3,Bedrijf_1,1
2024-01-08,Monday,Grouw / Grou,10m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,6m3,Bedrijf_1,1
2024-01-08,Monday,Gendringen,3m3,Bedrijf_1,1
2024-01-08,Monday,Winterswijk,10m3,webshop,1
2024-01-08,Monday,Renkum,10m3,Bedrijf_1,1
2024-01-08,Monday,Ravenswaaij,10m3,Bedrijf_2,1
2024-01-08,Monday,Veenendaal,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Mesch,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Zuidermeer,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Winterswijk Huppel,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Utrecht,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,10m3,webshop,1
2024-01-09,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Ellecom,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Hoge Enk,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,3m3,Bedrijf_1,1
2024-01-09,Tuesday,Utrecht,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Nederasselt,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Utrecht,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Ede,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Hespelaar,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Kapel Avezaath,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Abcoude,6m3,webshop,1
2024-01-09,Tuesday,Wilbertoord,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Utrecht,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Ugchelen,6m3,webshop,1
2024-01-09,Tuesday,Utrecht,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,10m3,webshop,1
2024-01-09,Tuesday,Ede,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Zonnewijnen,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Hoekelum,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Ede,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Ede,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Tronde,6m3,webshop,1
2024-01-09,Tuesday,Nieuwkoop,6m3,webshop,1
2024-01-09,Tuesday,Vuren,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Herbaijum / Hjerbeam,6m3,webshop,1
2024-01-09,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Ede,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Oosterbierum / Easterbierrum,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2024-01-09,Tuesday,De Bilt,3m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,10m3,webshop,1
2024-01-09,Tuesday,Keijenborg,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Ubbergen,3m3,webshop,1
2024-01-09,Tuesday,Ede,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Utrecht,6m3,webshop,1
2024-01-09,Tuesday,Walderveen,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Ede,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Renkum,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Veenendaal,3m3,Bedrijf_1,1
2024-01-09,Tuesday,Utrecht,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Utrecht,3m3,webshop,1
2024-01-09,Tuesday,Ede,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Asperen,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Elburg,6m3,webshop,1
2024-01-09,Tuesday,Renkum,6m3,Bedrijf_2,1
2024-01-09,Tuesday,Ede,10m3,Bedrijf_2,1
2024-01-09,Tuesday,Lange Linschoten,6m3,Bedrijf_1,1
2024-01-09,Tuesday,Achterberg,10m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,6m3,webshop,1
2024-01-09,Tuesday,Veenendaal,3m3,Bedrijf_1,1
2024-01-09,Tuesday,Renkum,3m3,Bedrijf_2,1
2024-01-09,Tuesday,Ede,3m3,webshop,1
2024-01-09,Tuesday,Zevenmorgen,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Mallem,3m3,webshop,1
2024-01-10,Wednesday,Laren,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Nieuw- en Winnerstraat,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Oud-Kamerik,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Steenenkamer,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Boddenbroek,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Barlo,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Nijkerk,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Ede,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Utrecht,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Lathum,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,10m3,webshop,1
2024-01-10,Wednesday,Renkum,3m3,webshop,1
2024-01-10,Wednesday,Snijders-Chaam,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Klein(-)Dochteren,6m3,webshop,1
2024-01-10,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Leveroijse Bergen,10m3,webshop,1
2024-01-10,Wednesday,Appel,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Nergena,3m3,webshop,1
2024-01-10,Wednesday,Renkum,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Ede,3m3,webshop,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Burum,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Wenum,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Prinsenkamp,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Utrecht,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Langendijk,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Renkum,10m3,webshop,1
2024-01-10,Wednesday,Utrecht,6m3,webshop,1
2024-01-10,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Broek,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Zeist,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Kerkwijk,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Piershil,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Hengelo,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Utrecht,10m3,webshop,1
2024-01-10,Wednesday,Flieren,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Westbroek,10m3,webshop,1
2024-01-10,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Maasbommel,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Hulshorst,6m3,Bedrijf_2,1
2024-01-10,Wednesday,De Beek,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Laag-Keppel,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Loerbeek,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Veld-Oostenrijk,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Ermelo,3m3,webshop,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Overlangbroek,10m3,webshop,1
2024-01-10,Wednesday,Maalstede,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Ede,10m3,webshop,1
2024-01-10,Wednesday,Renkum,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_1,1
2024-01-10,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_1,1
2024-01-10,Wednesday,IJsselstein,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Ede,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Milt,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,3m3,webshop,1
2024-01-10,Wednesday,Gauw / Gau,3m3,Bedrijf_2,1
2024-01-10,Wednesday,Darthuizen,6m3,Bedrijf_1,1
2024-01-10,Wednesday,Renkum,10m3,Bedrijf_1,1
2024-01-10,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-01-10,Wednesday,Meerkerk,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Utrecht,6m3,Bedrijf_2,1
2024-01-10,Wednesday,Swifterbant,10m3,webshop,1
2024-01-10,Wednesday,Krachtighuizen,6m3,Bedrijf_1,1
2024-01-11,Thursday,Renkum,10m3,Bedrijf_2,1
2024-01-11,Thursday,Wijk bij Duurstede,6m3,Bedrijf_1,1
2024-01-11,Thursday,Kortenhoeven,3m3,webshop,1
2024-01-11,Thursday,Leuvenum,10m3,webshop,1
2024-01-11,Thursday,Veenendaal,10m3,Bedrijf_2,1
2024-01-11,Thursday,t Vosseneind,10m3,Bedrijf_2,1
2024-01-11,Thursday,Utrecht,3m3,Bedrijf_1,1
2024-01-11,Thursday,Rhenoy,10m3,Bedrijf_2,1
2024-01-11,Thursday,Hoonte,10m3,Bedrijf_1,1
2024-01-11,Thursday,Ede,10m3,Bedrijf_1,1
2024-01-11,Thursday,Terwispel,10m3,Bedrijf_2,1
2024-01-11,Thursday,Renkum,10m3,Bedrijf_2,1
2024-01-11,Thursday,Ede,10m3,Bedrijf_1,1
2024-01-11,Thursday,Donkereind,6m3,Bedrijf_1,1
2024-01-11,Thursday,Ede,10m3,Bedrijf_2,1
2024-01-11,Thursday,Renkum,10m3,webshop,1
2024-01-11,Thursday,Schimmelarij,6m3,Bedrijf_1,1
2024-01-11,Thursday,Ede,6m3,Bedrijf_2,1
2024-01-11,Thursday,Veenendaal,10m3,Bedrijf_2,1
2024-01-11,Thursday,Renkum,10m3,Bedrijf_2,1
2024-01-11,Thursday,Arcen,10m3,Bedrijf_1,1
2024-01-11,Thursday,Oensel,3m3,Bedrijf_1,1
2024-01-11,Thursday,Brinkmanshoek,6m3,Bedrijf_1,1
2024-01-11,Thursday,Groessen,10m3,Bedrijf_1,1
2024-01-11,Thursday,Friesland,6m3,Bedrijf_2,1
2024-01-11,Thursday,Sluipwijk,3m3,Bedrijf_1,1
2024-01-11,Thursday,Veenendaal,3m3,Bedrijf_2,1
2024-01-11,Thursday,Veenendaal,3m3,webshop,1
2024-01-11,Thursday,Renkum,6m3,Bedrijf_1,1
2024-01-11,Thursday,Sumar / Suameer,6m3,Bedrijf_2,1
2024-01-11,Thursday,Veenendaal,3m3,webshop,1
2024-01-11,Thursday,Maarssen,10m3,Bedrijf_1,1
2024-01-11,Thursday,Poederoijen,10m3,Bedrijf_1,1
2024-01-11,Thursday,Veenendaal,10m3,Bedrijf_2,1
2024-01-11,Thursday,Utrecht,3m3,Bedrijf_2,1
2024-01-11,Thursday,Eext,6m3,Bedrijf_2,1
2024-01-11,Thursday,Ede,6m3,Bedrijf_1,1
2024-01-11,Thursday,Kwartier,10m3,Bedrijf_1,1
2024-01-11,Thursday,Lutjerijp,10m3,Bedrijf_2,1
2024-01-11,Thursday,Utrecht,3m3,Bedrijf_1,1
2024-01-11,Thursday,Veenendaal,10m3,Bedrijf_2,1
2024-01-11,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-01-11,Thursday,De Kiel,3m3,Bedrijf_2,1
2024-01-11,Thursday,Veenendaal,6m3,webshop,1
2024-01-11,Thursday,Veenendaal,3m3,webshop,1
2024-01-11,Thursday,Wieldrecht,3m3,Bedrijf_2,1
2024-01-11,Thursday,Renkum,6m3,Bedrijf_1,1
2024-01-11,Thursday,Caluna,10m3,Bedrijf_2,1
2024-01-11,Thursday,Keulse Kamp,3m3,Bedrijf_2,1
2024-01-11,Thursday,Boerakker,6m3,Bedrijf_2,1
2024-01-11,Thursday,De Glind,10m3,Bedrijf_2,1
2024-01-11,Thursday,Eefde,10m3,Bedrijf_2,1
2024-01-11,Thursday,Ede,6m3,Bedrijf_1,1
2024-01-11,Thursday,Ede,10m3,Bedrijf_1,1
2024-01-11,Thursday,Lochem,6m3,Bedrijf_2,1
2024-01-11,Thursday,Rekken,10m3,Bedrijf_2,1
2024-01-11,Thursday,Utrecht,3m3,Bedrijf_2,1
2024-01-11,Thursday,Wijk bij Duurstede,3m3,Bedrijf_2,1
2024-01-11,Thursday,Harssens,6m3,Bedrijf_2,1
2024-01-11,Thursday,Renkum,6m3,Bedrijf_2,1
2024-01-11,Thursday,Ede,10m3,webshop,1
2024-01-11,Thursday,Renkum,6m3,Bedrijf_1,1
2024-01-11,Thursday,Renkum,10m3,Bedrijf_2,1
2024-01-11,Thursday,Veldhuizen,3m3,Bedrijf_1,1
2024-01-11,Thursday,Utrecht,10m3,Bedrijf_2,1
2024-01-11,Thursday,Ede,10m3,webshop,1
2024-01-11,Thursday,Wieken,3m3,Bedrijf_2,1
2024-01-11,Thursday,Kanis,3m3,Bedrijf_1,1
2024-01-11,Thursday,Streek,6m3,Bedrijf_2,1
2024-01-11,Thursday,Spijkerboor,3m3,Bedrijf_1,1
2024-01-11,Thursday,Korteraar,10m3,Bedrijf_2,1
2024-01-11,Thursday,Odijk,6m3,webshop,1
2024-01-11,Thursday,Utrecht,3m3,Bedrijf_1,1
2024-01-11,Thursday,Ede,3m3,webshop,1
2024-01-11,Thursday,Hitzum / Hitsum,6m3,Bedrijf_1,1
2024-01-11,Thursday,Veenendaal,6m3,webshop,1
2024-01-11,Thursday,Renkum,3m3,Bedrijf_2,1
2024-01-11,Thursday,Kremsel (?),10m3,Bedrijf_1,1
2024-01-12,Friday,Utrecht,10m3,webshop,1
2024-01-12,Friday,Eschoten,6m3,webshop,1
2024-01-12,Friday,Renswoude,6m3,Bedrijf_1,1
2024-01-12,Friday,De Heurne,6m3,Bedrijf_1,1
2024-01-12,Friday,Renkum,6m3,webshop,1
2024-01-12,Friday,Wehl,10m3,Bedrijf_1,1
2024-01-12,Friday,Ede,10m3,Bedrijf_2,1
2024-01-12,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-01-12,Friday,De Hoeven,3m3,webshop,1
2024-01-12,Friday,Calslagen,10m3,webshop,1
2024-01-12,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-01-12,Friday,Nieuw(-)Bergen (?),6m3,Bedrijf_2,1
2024-01-12,Friday,Utrecht,10m3,webshop,1
2024-01-12,Friday,Baal,3m3,Bedrijf_1,1
2024-01-12,Friday,Ede,3m3,Bedrijf_2,1
2024-01-12,Friday,Breedenbroek,10m3,Bedrijf_2,1
2024-01-12,Friday,Soest,6m3,Bedrijf_1,1
2024-01-12,Friday,Renkum,10m3,Bedrijf_1,1
2024-01-12,Friday,Foxhol,3m3,Bedrijf_1,1
2024-01-12,Friday,Ede,6m3,Bedrijf_1,1
2024-01-12,Friday,Veenendaal,6m3,webshop,1
2024-01-12,Friday,Ede,3m3,Bedrijf_2,1
2024-01-12,Friday,Zuideinde,3m3,webshop,1
2024-01-12,Friday,Oeken,3m3,Bedrijf_1,1
2024-01-12,Friday,Utrecht,6m3,webshop,1
2024-01-12,Friday,Winterswijk Woold,6m3,Bedrijf_1,1
2024-01-12,Friday,Tjerkwerd / Tsjerkwert,6m3,Bedrijf_1,1
2024-01-12,Friday,Driebergen-Rijsenburg,10m3,Bedrijf_2,1
2024-01-12,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-01-12,Friday,Heegherhoek,10m3,Bedrijf_2,1
2024-01-12,Friday,Utrecht,10m3,Bedrijf_1,1
2024-01-12,Friday,Utrecht,3m3,Bedrijf_2,1
2024-01-12,Friday,Den Hoef,10m3,webshop,1
2024-01-12,Friday,Soesterberg,10m3,Bedrijf_1,1
2024-01-12,Friday,Veenendaal,3m3,Bedrijf_2,1
2024-01-12,Friday,Utrecht,6m3,Bedrijf_1,1
2024-01-12,Friday,Utrecht,6m3,Bedrijf_1,1
2024-01-12,Friday,De Groep,6m3,Bedrijf_2,1
2024-01-12,Friday,Utrecht,10m3,webshop,1
2024-01-12,Friday,Ede,6m3,Bedrijf_2,1
2024-01-12,Friday,Utrecht,10m3,Bedrijf_1,1
2024-01-12,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-01-12,Friday,Gracht / De Gracht,10m3,Bedrijf_1,1
2024-01-12,Friday,Renkum,6m3,Bedrijf_1,1
2024-01-12,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-01-12,Friday,Renkum,3m3,webshop,1
2024-01-12,Friday,Achterbos,10m3,Bedrijf_1,1
2024-01-12,Friday,Veenendaal,3m3,Bedrijf_2,1
2024-01-12,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-01-12,Friday,Engelen,6m3,Bedrijf_1,1
2024-01-12,Friday,Balinge,10m3,Bedrijf_1,1
2024-01-12,Friday,Eursinge,10m3,webshop,1
